	COLD_CONTROL_12H_SHOOT_REP1.cel	COLD_CONTROL_12H_SHOOT_REP2.cel	COLD_6H_SHOOT_REP1.cel	COLD_6H_SHOOT_REP2.cel	COLD_12H_SHOOT_REP1.cel	COLD_12H_SHOOT_REP2.cel
265329_at	4.27135933270636	4.4192217917674	4.43638618768391	4.54946170772525	4.56421943676062	4.63300234842688
265330_at	8.9900502875509	9.05460308727802	7.11189416014312	7.11028566976142	8.70809042440485	8.6223487036672
265331_at	4.46005333677022	4.41571023980364	4.41840143195886	4.37904829665117	4.56422405664187	4.45413043167455
265332_at	6.3533808959292	6.35460597326354	6.20010647464087	6.12089464756038	6.1880994397256	6.15194107884915
265333_at	5.22235883226495	5.23752886427141	6.23018255874007	6.23101326295535	6.74967636296443	6.80750033389949
265334_at	4.90596464124639	5.09695297667847	5.00262646221288	4.93517313467226	4.76707443742747	4.88966707350268
265335_at	6.14740132881049	5.98927117715516	5.7338761975394	5.74264953370786	5.90280626487098	5.9447432187935
265336_at	8.09013951652482	8.13262135526377	8.27939080301187	8.40640924776883	8.07770381878111	8.08622037377111
265337_at	8.3511113388626	8.17909602497634	7.91039933722588	8.0397116158631	7.6944825242208	7.82350406448087
265338_at	8.4158731022785	8.30985926302127	7.7760892204993	7.70265678552955	7.55050043136983	7.68432177372698
265339_at	10.8896626522837	10.7304013191435	9.36032680585034	9.05697656428915	9.29694549081592	9.5579014684989
265340_at	7.2062037608961	7.33284169662299	7.05122395801952	7.29177741318701	7.07446279464053	7.1490267422012
265341_at	5.68398797132238	5.71886180002454	5.76562279078447	5.78023729575695	5.82867220758372	5.83352165117623
265342_at	9.18854361051996	9.16450393406308	9.71088237497075	9.45012150191473	8.41733290896302	8.54561210539023
265343_at	7.72074193489842	7.50097647897209	6.98886419717833	6.96527732767171	7.13440835949543	6.85482597370623
265344_at	8.96389959510448	8.83104837923875	8.28816027696653	8.01153907016963	8.01289127759598	8.10732101156894
265345_at	4.26656215592928	4.20738182192588	4.41958339281291	4.39505078215061	4.28416475118795	4.35956231960077
265346_at	6.37475735443136	6.32707877005756	6.32998642261495	6.31836735667939	6.64144786729674	6.54768160679289
265347_at	7.91227960578277	7.94624792322304	8.10658588193574	7.91064993380249	7.49188382321271	7.55869457331267
265348_at	5.16820901501395	5.16076521091344	5.20269815120009	5.03632961862767	5.32825487236448	5.26658992847844
265349_at	4.89204498680499	4.84244249773344	4.80558953956265	4.77431554690266	5.00819179247972	4.8839317252688
265350_at	4.25279175045739	4.26019645037081	4.05549365117355	4.00184345501986	4.00663916090412	4.08913872567537
265351_at	3.85546358596459	3.96019584183017	3.96019584183017	4.04219191511601	3.96019584183017	3.99534747136163
265352_at	12.1682855090838	12.1021548505296	11.5337285470717	11.3645445475473	11.858503577929	11.9485020997501
265353_at	9.7276587390384	9.61650511753868	9.32576416719774	9.58936061993643	9.20494475282431	9.172250820621
265354_at	7.53914156598593	7.48038213539485	9.41705580000384	9.28527076910333	11.1463094865148	11.2823986273385
265355_at	5.87956656164061	5.78962827553562	5.75094979512858	5.75643996679543	5.84512778543652	5.60043443991109
265356_at	5.46422340274092	5.58314092040163	5.37763773867211	5.35211145973447	5.76784972556317	5.64496684762683
265357_at	8.09387355557335	8.3428127644577	8.66898400305341	8.4417275278229	8.48766236575477	8.57166564430564
265358_at	8.70931648414747	8.70977856593517	8.56059630639868	8.4920905933462	9.69681878352804	9.92676281521864
265359_at	4.7464965921819	4.72055748488304	6.99756031813429	7.0064822681414	5.16922681113698	5.45087127819007
265360_s_at	4.54386311360282	4.56219791026139	4.44113774537408	4.38782636269648	4.55093176937784	4.42235576352532
265361_at	4.23041493239351	4.28276551337441	4.53371380881194	4.38739858242519	4.45430632266205	4.43633519053015
265362_at	4.55003914999342	4.64522315630646	4.86247172193174	4.58835843379901	4.61964945330142	4.54533145780158
265363_at	4.49830651595099	4.40766389683136	4.38951053304647	4.4340989928425	4.59311657097486	4.56519541478981
265364_at	4.15497967437235	4.25561029202502	4.31211230585493	4.20495200088589	4.19494760768351	4.23279846430496
265365_at	3.48593470423325	3.45966991248874	3.45147060852488	3.49082405042871	3.53538622847941	3.45966991248874
265366_at	7.48013787227076	7.33107705254806	6.90415733050082	6.94563641848968	7.75285715679016	7.68718495283075
265367_at	3.81031651414765	3.85505066897908	3.77925737348844	3.71534325234251	3.75370158894972	3.85221567136882
265368_at	5.6500753934212	5.74910410715525	5.88059963909012	5.7755600861524	5.88656756274384	5.84615626249981
265369_s_at	5.05851363379012	5.15918372794562	5.43254846196518	5.4074268024364	5.28197252808829	5.28045273808833
265370_s_at	4.58123875875808	4.97396618689151	4.45472304986808	4.48027498723064	4.55939874927339	4.40230817484058
265371_at	3.65247828819581	3.64242970180233	3.66589171244107	3.61292986892689	3.70546595587555	3.73183504075437
265372_at	4.00811362629887	4.19879901954136	3.77008707052964	4.13206152146081	4.15950325141526	4.06602301748308
265373_at	5.29804398973181	5.24866318810215	5.05537458249042	5.24041301307355	5.97201740148525	6.43064942053709
265374_at	13.7030065124667	13.7197289130723	13.7458826217428	13.6685242625007	13.6975913406882	13.7030065124667
265375_at	8.8225912989715	8.75348707611202	9.89708762626675	9.75386281071693	10.0122765344181	10.0160747261229
265376_at	6.0572283711566	6.12932083873546	6.69791920928662	6.72314738902696	6.86383566377759	6.8114663014404
265377_at	11.2531394961485	11.0406021324641	11.2092832660484	11.4262222434078	11.1498628634414	11.0424859775789
265378_at	5.09641378830407	5.08928398791072	4.89028331821627	4.96137748943248	4.94014608650603	4.78987335285963
265379_at	3.78868810012072	3.97651178226205	3.93291430914954	3.95125820215704	3.90439571115354	3.84936684397596
265380_at	4.02702940893188	4.14562702396211	4.00390624881275	4.1651401941658	4.33150881103161	4.2325288692526
265381_at	6.46176107664758	6.5335106339318	6.45097336695995	6.56521525902976	6.65886814174468	6.53516886154477
265382_at	5.74327417131602	5.66296317896041	5.59140910705196	5.44753369112301	5.61208374387092	5.40039146208992
265383_at	7.72607267782881	7.63590880107885	7.30052295107312	7.47374979072816	7.27824801590893	7.38680412737237
265384_at	8.8674345929728	8.85064321231373	8.80412377245973	8.80003433274605	8.68679470574822	8.64456542776623
265385_at	7.99774821076554	7.95660511592287	7.7866238179312	7.91805724057676	7.7276783592505	7.68473288068835
265386_at	9.41137315280667	9.43455500080174	9.04060322387476	8.99552038785336	8.91796302681425	8.85923213267452
265387_at	5.79078143056366	5.99027851449277	7.75978917558844	6.86527180526266	5.71468756633866	5.62545430085203
265388_s_at	9.828606379863	9.70715490153131	9.59419533702084	9.50483888927094	9.75444336590886	9.75756117508067
265389_at	9.38618234875403	9.18680922508452	8.51066693451309	8.68468662706667	8.61089944769542	8.51724974291789
265390_at	10.4945027969396	10.4662888681188	10.1587060927124	10.0137150016515	10.0945648836129	10.2421993117889
265391_at	8.18583927923556	7.95876031151312	7.87502159241802	7.90487194018778	8.08084603061468	8.19889132656284
265392_at	10.5124075547543	10.5236903475784	10.185922701239	10.4421194981471	10.0427393051273	10.1005827452689
265393_at	9.25415386026644	9.14456754573869	7.95029121900244	7.91267632076751	7.54457469636935	7.59518222387806
265394_at	8.6000658791816	8.63022228289563	8.50290364587113	8.54829952664676	7.94691201607348	7.99551872904864
265395_at	8.18548687771284	7.95732477544277	7.44574042052001	7.37643022679133	7.05907601659863	6.95006484641521
265396_at	6.22550732061605	6.32385669060557	6.34225501213126	6.21445542340074	6.33145714814948	6.34160416368281
265397_at	4.12318520478213	4.16798717913471	4.14280081982202	4.09579686503152	4.26239523144299	4.12610992746598
265398_at	8.20131479822397	8.15079707643034	8.01878112102663	8.1123360908978	8.45201166251227	8.60676122657515
265399_at	5.7372845396394	5.9451272977307	5.72302647856793	5.93893936737503	6.02485360357301	5.97241493656204
265400_at	12.7517184268586	12.7966768489021	12.7103327267175	12.788109484489	12.0384871137918	11.7423109170141
265401_at	4.57368342533037	4.85527057480997	4.79035357352086	4.95278125820631	4.71695741866561	4.78494519356147
265402_at	7.77777717963154	7.75972558453222	7.60120101892022	7.65565112566323	7.61589725696601	7.56705594646858
265403_at	5.52874335442178	5.39156462604071	5.40811026605964	5.37295099039907	5.46067461231279	5.46444687703736
265404_at	4.00164852011531	4.23619114449583	4.45168926885161	4.36477159937804	4.19629603447895	4.57423945927723
265405_at	5.67483984999603	5.54933244342461	5.19215886351916	5.12342002502989	5.14023303439686	5.02282211088788
265406_at	3.69069657117215	3.55969115046708	3.60537527454863	3.70635119834942	3.64651231967902	3.60377562284862
265407_at	4.12819525542371	4.10980242901682	3.96814490812662	4.21448449509553	4.20443153132073	4.22541594080797
265408_at	3.54290943885345	3.68672558265721	3.58542898165849	3.64785333069445	3.61406521854105	3.62372273083222
265409_at	4.0812779268652	4.03495076104697	4.02211469366771	4.14794617731776	4.0960155018584	4.03392406069981
265410_at	3.55803104874183	3.63324688842318	3.53510531007613	3.65185518739151	3.75635240223928	3.60674892447977
265411_at	8.30564132453697	8.26850746304508	7.8708463218461	7.69277694768694	7.52902344534004	7.37183064986185
265412_at	9.281353728902	9.28408062043137	8.62260985079363	8.69255533791093	8.56602755426504	8.65283970147395
265413_s_at	6.49853808520533	6.21165301955704	5.9758912038709	6.15990584842699	5.72519849516666	6.04032641960828
265414_at	10.1893486335007	10.0017466540178	8.25691912617729	8.18905263445613	8.40205073547003	8.14293403995342
265415_at	12.3027666946194	12.2852927640478	11.9278742222677	11.9946373294878	11.8292311195598	11.8640253678484
265416_at	8.73319353507735	8.71839102806849	8.37615444651268	8.25589910532301	8.19261626667446	8.3084502831825
265417_at	10.6561970126309	10.6984242398863	10.5825131257459	10.5441615002254	10.4696218804473	10.4353296331763
265418_at	6.38214952311201	6.3024232172697	6.3161931077869	6.43182520690603	6.61524429401816	6.4021628844552
265419_at	7.11511395880864	7.19115835927017	7.33150285867219	7.37158575867115	7.57927728651844	7.46552361957059
265420_s_at	4.49243631716072	4.34782526385313	4.40863082498903	4.30738088849064	4.30192215545004	4.37580710901119
265421_s_at	3.57677895340806	3.597942199463	3.63775893616464	3.56109628418393	3.65885754521053	3.52469554050276
265422_at	6.00213703541665	6.1510128629386	6.21058262607248	6.26388643031871	6.43943207200038	6.39662350254472
265423_at	8.06258846656747	8.04432504524868	7.82153225482872	7.75226952747907	7.56615686329072	7.62728410144198
265424_at	7.45352729977217	7.30867874882598	7.04584595239249	7.03763763721066	7.37108246495213	7.4014511762467
265425_at	6.05304686296855	5.99192347689534	5.81089776934276	5.78544833485897	5.97054365394477	6.19062942174145
265426_at	9.21475886530582	9.16007584049219	8.87920128065133	8.68685522083339	8.98700068848283	8.97075389286556
265427_at	8.11951635607526	8.16436491671576	7.57283194054414	7.61314413623988	7.66541068496461	7.83149815973192
265428_at	5.8044275737878	5.82518390921105	5.66053964724414	5.78171028236984	5.97467258671263	5.85149160759027
265429_at	5.51738618188244	5.3836594140063	5.22130501316572	5.21829804749034	5.3539028850167	5.40898850814509
265430_at	7.21285273503319	7.35599997398405	7.12502253954311	7.24090293469181	7.38802666458202	7.49924907406989
265431_at	6.24395906715276	6.2450615362938	6.2353796783308	6.39062438646188	6.67683657156262	6.49021368363118
265432_at	6.41742604188083	6.60436265188158	5.74547528306584	5.8737753274844	5.50642671065148	5.63071980365502
265433_at	6.84901857296546	6.87948600288085	6.69102082364848	6.49753191125216	5.74137423957822	5.66664284795409
265434_at	3.63879504352236	3.76946490860436	3.64980805872963	3.72701118652704	3.81262426081846	3.69580460969408
265435_s_at	4.58505294393164	4.45697627782038	4.37550447339412	4.43612641594463	4.30352074727089	4.41981384361539
265436_at	3.9839727357593	3.87734432751683	3.86023603009187	3.96638128347994	3.92328296397587	3.90960997249597
265437_at	6.31313632526551	6.29034013198927	6.10598940377857	6.12094779364506	6.42701422578448	6.15907444508312
265438_at	4.06686439787495	3.94834893794712	3.85542130952722	3.93384458300263	4.047117555159	3.90470055857812
265439_at	5.02414278430934	4.89071944855175	4.96896586768751	5.01306665063031	5.09661149936028	5.13073383720527
265440_at	8.40602808497919	8.4132201206634	8.96038163356757	8.90365827700446	8.83620809726066	8.71059695988212
265441_at	8.20502116171669	6.85775033767097	8.18226768615746	6.66243537109357	7.18157859886261	8.02160776764907
265442_at	6.73605479007324	6.70247209052279	6.10934807185057	6.24631867263788	6.02984648965775	6.23678098993897
265443_at	6.40761041815475	6.37490456475507	6.67036126645973	5.99227540961415	6.06109834958675	5.92122837903033
265444_s_at	10.3541101954225	10.2498817587642	11.2008047444126	11.0868035418654	10.3602629028809	10.1884423347211
265445_at	10.951669585359	10.956307529511	11.0516794810454	11.3451951603556	11.1122063706939	11.2388876896332
265446_at	9.70752782812464	9.66182585051743	9.91109553446538	10.0516203981254	10.018127494255	9.99104948072444
265447_at	5.11968568550823	4.85077547977651	4.57382909349104	4.71477439471768	4.74343150946537	4.56390248362241
265448_at	5.64910672961271	5.6838484995155	5.7135546691565	5.64314505202579	5.93591780503954	5.7740308511076
265449_at	7.36814219551964	7.42854017799609	7.20258706160672	7.37121202964137	7.22156601373947	7.12262376024647
265450_at	7.06890829997731	7.04858995916206	8.88907811862318	9.06052520854335	9.32913669181983	9.43001997013863
265451_at	8.25691910055534	8.21286360870519	7.46153243056996	7.25294755112654	7.03346271297992	7.09590575325471
265452_at	7.87550519195797	7.75111766073569	6.57037220399048	6.4829908351556	6.28212067749034	6.47838708695356
265453_at	8.50250853124355	8.53916712735957	8.39942327697588	8.58684486804634	8.55268545768682	8.38490680849294
265454_at	7.11638958359419	6.81569753221397	6.9817843733494	6.57192860951591	7.08783608957661	7.15290152362561
265455_at	8.72264595481605	8.68929401260787	8.5546300998528	8.59361185423998	8.48424830940589	8.60294728994923
265456_at	10.0861332576871	10.0918508469516	9.79965031488121	9.67245318618517	9.74615435320948	9.68683084938505
265457_at	8.40992070381789	8.32849379338216	8.82707180223109	8.52154042720639	8.41787854138546	8.47003838463077
265458_at	8.15870916729201	8.16824483707853	7.58270656929006	7.28434183935591	7.2327685585964	7.30153778881813
265459_at	10.0329258449408	9.97780664823833	9.64755170636483	9.62822831852248	9.69097426163573	9.8388634267015
265460_at	9.92435614169659	9.84988106236525	10.9142239865907	10.8433550865029	11.2751812183203	11.6144113012202
265461_at	8.8015933225293	8.85174282556765	9.09506422686692	8.94667871738985	8.87661237446963	8.85786863014999
265462_at	3.89487410326968	3.85972341734158	3.938642352942	3.96359625068345	4.35813393797061	4.29980744181088
265463_at	5.61799232681065	5.57021629001331	5.65232167347332	5.62967095711161	5.53760482135306	5.4987452170799
265464_at	7.04730358052909	6.93655516908963	7.0555791425036	7.13700026007959	6.73595785728463	7.02407575673398
265465_at	6.42575711470023	6.54401531123937	6.71345537960985	6.48813506773441	6.72129491015805	6.60384177499984
265466_at	6.01885036165744	6.05591156979209	6.23922495481964	6.27415050074066	6.24220475677453	6.18967838493475
265467_at	8.86236323749571	8.80674978993968	8.77669979094049	8.78146857610023	8.59173250759279	8.53468304840374
265468_at	5.97108381024207	5.83030457673938	6.0839502012501	6.03887859507468	6.12439302555612	6.08554894327323
265469_at	7.44596274100132	7.47828471765085	7.42764441705596	7.31499865029755	7.29347184566261	7.14252207619616
265470_at	6.07675627370056	5.99645968426124	6.03993949274705	5.97680802472553	6.27947249646738	6.15212209747965
265471_at	6.21417141147144	7.40364692921054	6.436613288766	5.67790000419498	5.7980729370161	5.90563410780637
265472_at	9.79336600488695	10.0001373953259	9.528753901207	9.22753110256528	9.07930054489835	9.29556509050982
265473_at	3.82041870322425	3.97352035142776	3.805434931349	3.84394390830087	4.02809174734103	3.98296231794679
265474_at	7.93835142881646	7.99827125716214	7.84842795368986	8.23365216628191	8.28484178355047	8.054968579244
265475_at	11.8518817644681	11.923182957066	11.5268020449054	11.5939359148925	11.3586809628329	11.4994160305978
265476_at	8.21238270661884	8.37593732772821	7.80280180618044	7.99555311856785	8.22191228546481	8.1358687531968
265477_at	5.08956992782443	5.00101599443681	4.79363085654878	5.0000145971101	4.89755384862363	4.95820154534066
265478_at	9.85395577039821	9.97380623024922	10.1633867871186	9.82314418946379	10.3095891100042	10.4854413413838
265479_at	5.93660185927658	5.93208645743353	5.94037987127487	6.06702105569456	5.87969039752933	5.86127868365576
265480_at	10.7553548762097	10.848086887725	11.8321317211542	11.7141411652088	13.1831250977487	13.2724763747356
265481_at	9.58126380809938	9.71168858718459	10.6719070868401	10.2252921559895	10.8729582969422	11.0185000347453
265482_at	4.82133940585875	4.91869551231618	4.88610766955464	4.87678397758522	4.91246289366867	4.85735169915129
265483_at	6.03572666362331	5.8757599201122	6.42423675246707	6.61479846716953	6.33578618947013	5.88770265049014
265484_at	8.88363694800488	8.78041452942485	7.52407660697667	7.20738083650025	7.27658170042515	7.3879401364957
265485_at	5.72956298740149	5.71223172657899	5.73999535211465	5.83159891015641	5.77053504472462	5.73442973267765
265486_at	6.12086368537449	6.00905307763409	6.27588473721273	6.43387134971066	6.82621006024622	6.62227144438933
265487_at	3.6062864298258	3.60018641579041	3.50100574147871	3.56879022106347	3.64969138872206	3.53562534261676
265488_at	4.64372237249602	4.73331810963794	4.64161979367051	4.7310948409545	4.72188859727155	4.71432866277628
265489_at	3.96818757146748	4.05302802746422	3.94622260292557	4.09111001675598	4.0558804132265	4.18487442133927
265490_s_at	3.30769966075721	3.31789659026247	3.27675954513208	3.25620719320617	3.35538786751787	3.31467050662002
265491_s_at	3.69628880982883	3.69628880982883	3.77249596485814	3.77895577952675	3.63699473930968	3.81496009738258
265492_at	4.25304273609861	4.27514283687857	4.14926054432582	4.21517773513849	4.27769581528056	4.23629135990612
265493_at	4.40555994219479	4.45737303210099	4.31434451341578	4.29857034131369	4.39794192183747	4.50944089475304
265494_at	7.83306755484547	7.83422883896902	7.36422686078675	7.72966037406038	6.74515043234419	6.67406348740855
265495_at	8.56394239931967	8.50275396428032	8.68601724017899	8.67065215459938	8.46393425104347	8.51997436162362
265496_at	3.51273734511872	3.45131497474995	3.53497989531333	3.50894690447673	3.52713970473152	3.53983176229699
265497_at	5.06460266543729	5.01838090194095	4.92401089466105	4.86243299652172	5.26477305718279	5.05289379352473
265498_at	3.78774410776245	3.94250536322075	3.76611916171919	3.62986365374698	3.92318684256501	3.80774639852438
265499_at	4.9014502435376	5.00283969823667	5.20334301118906	5.03666321110038	4.8106064028445	4.82815701023665
265500_at	5.09998989741714	5.1204173454073	5.06546696282018	5.12368884158379	5.14026411223859	5.4091860878883
265501_at	4.27874216996678	4.3593676238365	4.43713261672269	4.49177995619481	4.32055683599739	4.37216977134574
265502_at	5.85172232393948	5.93506212197784	5.83450094063235	5.93506212197784	5.98777540795526	5.9675683786839
265503_at	5.6253758462667	5.58258067860494	5.57536151624343	5.59843135740138	5.89035224862304	5.80667634875736
265504_at	4.90980640045258	4.87506851066336	5.13456156472002	4.92783870774487	5.04375799682521	4.86275689884187
265505_at	8.28871675995099	8.25187249623805	8.2369714634317	8.20122591473572	7.75195431685056	7.70178614153752
265506_at	4.58473924421735	4.95031649315136	4.90149067931891	4.84182481444462	5.03258153999187	4.97290948978562
265507_s_at	4.74976990177655	4.68098691179956	4.61071997724921	4.55574370178512	4.75775545275573	4.71907628426195
265508_at	4.28103387741804	4.28269956346367	4.2003757708715	4.32154711565141	4.33215041426075	4.31531080920335
265509_at	4.74793638337714	4.97096137845502	5.05384243056436	4.80426399240051	5.11215436822685	5.03678166310083
265510_at	8.45150975366402	8.52361618733881	7.24269253234609	7.47023133989037	8.37517931504887	8.42554457206314
265511_at	8.96539303846578	9.68825027662567	10.2583043756086	10.5584323294645	9.36344430292513	9.1644687584914
265512_at	7.88578129366586	7.69969746987217	7.69394587921278	7.82434615617884	7.59610413604656	7.73491270701315
265513_at	3.9990146023009	3.85047714950721	4.04674860518044	4.12687818570058	4.23219556465507	3.97010388898867
265514_s_at	4.13283576744414	4.22451576189343	4.0487111117067	4.13906015048057	4.19776392828668	4.20074954753687
265515_at	3.49418027029759	3.49884420061339	3.53038641421917	3.5591621846813	3.59130175996671	3.59032601280638
265516_at	3.75969874416218	3.87683291442481	3.7601499676195	3.76903795169781	3.6935578980535	3.76167379299142
265517_at	3.79115647629767	3.87886127218345	3.93873495901112	4.02529744849552	3.91696229226291	3.98045094368661
265518_at	6.16912322678496	6.10887445793193	6.18888512617358	6.42660698063992	6.55224320099381	6.36483697314355
265519_at	6.35373910584842	6.34014837118568	6.50393311643686	6.70601372058701	7.03395553643809	7.04602036670603
265520_at	4.02472910354515	3.91662011585543	3.88330682755925	3.93198017812116	3.96331979830297	3.87442199212459
265521_at	7.03092559247268	7.13991240987372	6.6733751227226	6.69253507559429	6.18366867758321	6.52677000469277
265522_at	7.35960948040898	7.28931668027287	7.32970080515364	7.21938671550891	7.24170272689556	7.23470418242495
265523_at	4.55808510865242	4.63609191514884	4.75277241464783	4.55328643026454	4.7694485416498	4.66332165856764
265524_at	4.60848416956964	4.66699713596944	4.86616546153587	4.58394795289453	4.91189454939247	4.76734536911249
265525_at	4.48478233729963	4.52610593000703	4.61172221567023	4.5125838574769	4.72793160179967	4.83018893120159
265526_x_at	5.12978197428016	5.24853382358945	5.38419107791119	5.27057361058931	5.40535599524051	5.32777377243717
265527_at	3.67248978454668	3.66070592813383	3.60280455635572	3.55720351365109	3.69909529633578	3.56952967918369
265528_at	4.10973786478932	4.19464508226201	4.12720373673944	4.19464508226201	4.24560495094489	4.28729700622986
265529_at	4.9186960436295	5.18304940995467	5.40416566781539	5.09258070184507	5.14635060752777	5.01398503408567
265530_at	10.3701126889807	10.1614124736656	9.80083697749784	9.52682663916665	9.66648616758989	9.7055708777846
265531_at	5.33411538583677	5.16524296892361	5.29708164173479	5.23096365737699	5.31135404770769	5.16204517745293
265532_at	4.75436183681231	4.76469012686355	4.79344438967882	4.73895600320209	4.84743451538228	4.78704292909657
265533_at	3.74779407403622	3.78228802420355	3.80453871665143	3.93852144464934	3.8649647154387	3.89590502577678
265534_at	3.96566422762051	3.96444631027083	3.95193106040955	3.92111589303302	3.85293521043875	3.93282932874137
265535_at	7.27371256267146	7.23293073729697	6.76209473514803	6.83438822430627	6.74939061547336	6.69707959872634
265536_at	4.86749490908958	5.21790086997071	5.75710794166369	5.1814340695475	5.07861980143785	5.14930864453243
265537_at	5.45570634586994	5.50866552261238	5.65461783324135	5.64689927257994	5.93774772293469	5.9358459196307
265538_at	7.30189069180725	7.19320894410843	7.03614906249721	7.01919351761732	6.87763033966172	6.98827824947972
265539_at	6.70747958413517	6.5520639789127	4.86900221371447	4.54867619644738	4.96302117768719	5.04398446314139
265540_at	5.38588152033674	5.50615605982289	5.57130589330171	5.60989322236594	5.80345089884839	5.73782552922037
265541_at	3.70986495492686	3.72139962451761	3.84590379146409	3.84963199478687	3.7679673969556	3.95437170764152
265542_at	8.76119220147502	8.76880399738131	8.55785262951737	8.52525532412576	8.60799030994897	8.51297121805087
265543_at	4.8938106575094	4.96999568673555	4.93436141608848	4.97537655570467	5.09905356732027	5.13575727282393
265544_at	5.76942219289952	5.70403453167029	5.22603456281182	5.45706700148735	5.31334615057072	5.21191638829942
265545_at	5.53912123894003	5.32854346566591	5.26885521402121	5.23255361808457	5.22085477108404	5.12696926519948
265546_at	6.37267198397435	6.32538239959851	6.2581183964271	6.04442873919889	6.42861456943307	6.39421589436034
265547_at	7.62524917059151	7.71800366607985	9.05740881545269	8.96178182715946	9.10188225037926	8.98099495452429
265548_s_at	3.56610659764303	3.65385460476856	3.5949659465908	3.75144693087432	3.72400784110811	3.7058839764937
265549_at	4.3783885687342	4.5012854804054	4.40196191376353	4.40196191376353	4.56600693687191	4.52045064664148
265550_at	4.77740007543413	4.78784619987008	4.92924598670772	4.75868491856251	4.97399409039563	4.91299438261748
265551_at	4.06347001957983	3.93652436441007	4.07126815093809	3.97628010079323	4.1863067998946	3.99945626561337
265552_at	5.16869085738194	5.22675877448024	5.2588457440801	5.29951857070306	5.31871480289623	5.28569771972844
265553_at	4.05065471537719	4.13791697791623	4.14656941062047	4.17624248103796	4.10745299301177	4.17258559653891
265554_at	4.37529414678759	4.32813725183016	4.3991541780694	4.48507415240291	4.51555191870182	4.51978614132328
265555_at	3.90843657896257	3.87376408446467	3.99069792790502	3.95844440083856	3.94186637109751	3.95199091124142
265556_at	4.02239316233696	4.09544115268384	4.11185348636285	4.08537934770791	4.09652895134483	4.17832055823048
265557_at	4.40863448449179	4.44610595793853	4.56512343059874	4.63257563072362	4.53077862752367	4.51528120339736
265558_at	3.8302720452318	3.86385463340931	3.81749400972453	3.81370192483058	3.84741243633957	3.9008325017204
265559_at	5.08614571877495	4.96868746020244	5.18897162948724	4.99771499751423	4.96393119577564	5.01306428724303
265560_at	12.97287341572	12.9999409222088	11.9969551157451	11.5923391894317	11.736499020246	11.6078864889457
265561_s_at	4.09611384788211	4.11775296306183	4.02353544445406	4.09941693782539	4.09276013173773	4.08410329933429
265562_at	3.41967243762885	3.4773148120923	3.4773148120923	3.5445124842402	3.49060601250216	3.48054104981529
265563_s_at	4.23276794848339	4.44077711517857	4.37728789952962	4.46275285317493	4.44743559146321	4.62167142778243
265564_s_at	4.02073270628181	4.09379468679671	4.15036633020222	4.03390387072919	4.22461331676838	4.0744680666585
265565_at	5.52709530695387	5.58967628106165	5.41326290866751	5.65292396098029	5.79010547803102	5.92246189650162
265566_at	5.88533224302151	5.82539961434293	5.66859812193115	5.75065578322926	6.1699413383098	5.96343557405543
265567_at	5.14533226853826	5.06357194858501	5.36397112097358	5.11411177436458	5.28226145273901	5.39227364416546
265568_s_at	4.00641195626168	4.20341418677481	4.30569248660748	4.08428398016414	4.28959389594192	4.30737045220648
265569_at	11.0544878302452	11.0571779624344	11.6308751715891	11.705649808143	11.3764589311374	11.5293640556922
265570_at	7.87611071668687	7.68477211329926	7.44407403771957	7.66063389164191	7.4002211641246	7.26821115895159
265571_s_at	9.03223970835602	9.00809395286984	8.47098860217203	8.07813881815185	8.19796817419668	8.32209541001829
265572_at	6.39498643260031	6.15776675009047	5.80982518246997	5.57082085653996	5.92135661280081	5.81552795355639
265573_at	6.85069079186421	6.74454119677182	6.38606869891687	6.31878019814567	5.60972964404619	5.57822073912916
265574_at	3.61526834223473	3.605746793396	3.53978745114028	3.54395642376262	3.68861473067042	3.60392383121323
265575_at	9.76035584254742	9.73099605033875	9.53914515389563	9.39361392597522	9.34159060590195	9.46468427844696
265576_at	9.78630897652961	9.82764075053254	9.82875140377071	9.95231851326987	9.51764240466045	9.37524244972135
265577_at	4.7611606220243	4.8619800253722	4.76705062037614	4.58422682111867	4.26891491050911	4.4628252306542
265578_at	5.77134013586697	5.87206721988045	5.89404785552078	5.90350698462395	5.72938763585104	5.71120297428484
265579_at	5.17633783960992	5.29066062255764	5.22340649904995	5.12933124811718	5.33942985281277	5.22794926663467
265580_at	8.44045897236246	8.39779722556871	8.32423645937323	8.34726678570517	8.28809134678872	8.05664944509304
265581_at	9.30300892672321	9.22151996606944	9.17975847376372	8.98999751704657	9.02828271743043	9.20030742060763
265582_at	4.08551720164843	4.02851137723375	3.97563448686866	4.11814035924052	4.18356203887742	4.148763929602
265583_at	7.56397190595874	7.56054131673159	7.86470028408367	7.85991603905742	7.87138105127381	7.74136165671651
265584_at	7.57437264433488	7.72051393261482	8.31340197255915	8.22047277971474	6.83928656642034	6.9370602248077
265585_at	7.225229351809	7.09111335983087	7.03049080642563	7.11363205158333	7.07024251966995	7.02309227875375
265586_at	5.02359202810858	5.24171939936249	5.1158298576696	4.95527769905109	5.10918397906173	5.2307181921342
265587_at	4.85472017101328	4.80716541056968	5.30000669490443	5.28343052701934	5.4829535007023	5.4550939824996
265588_at	4.57481202395159	4.67093261208769	4.83512790333962	4.6930247995645	4.77448020662259	4.71432866277627
265589_at	4.27800127871052	4.44775917140427	4.3871415424309	4.37023529926314	4.36313811239908	4.47796830865938
